,Cluster,Chromosome,Start,End,Strand,Description,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc05g017940.3,6,SL3.0ch05,19274863,19275260,+,Drug/metabolite transporter (AHRD V3.3 *-* A0A124SG72_CYNCS)                 ,0.233053039,0.648377743,0.451526544,1.486812397,1.656438769,0.609242704,1.011219484,1.49665809,-0.479964153,0.590811012,0.656440085,-1.25155405,-0.202030679,-0.702359231,-0.996622777,-0.377554051,-0.539712946,-1.598408532,-1.256748624,-1.435624824
Solyc05g017950.3,4,SL3.0ch05,19287575,19288316,-,anion:sodium symporter                     ,-1.567975776,1.566297517,1.184266828,0.624337079,-1.922786542,0.59095532,0.760165721,-1.105885093,-1.567458473,0.695805839,1.183408679,0.426115784,0.123341389,0.271050575,0.950861533,-0.35737136,-1.140250011,-0.574229912,-0.357789415,0.217140315
Solyc05g018150.3,8,SL3.0ch05,20105857,20106520,+,Leucine-rich repeat (LRR) family protein (AHRD V3.3 *** AT5G19680.1)              ,0.134909946,-0.411811175,-1.743001909,-0.547441594,0.566214901,-0.561337931,-1.526350057,-0.505572612,0.677288506,-0.018602629,-0.151831083,-1.212023857,-0.886089379,-0.555846341,-0.161907918,1.578657274,0.800810065,1.386872277,1.888302882,1.248760634
Solyc05g018320.3,8,SL3.0ch05,20452373,20452678,-,arabinogalactan                      ,-0.577854658,-0.715388858,-1.770724834,-0.998219131,-0.163015042,0.151304138,-1.178815637,-0.509147781,0.62151897,0.346206764,0.364162163,-0.73342518,-1.185633422,1.403601015,1.193070613,-0.023738361,-0.67683987,1.341159193,1.908882895,1.202897022
Solyc05g018410.2,8,SL3.0ch05,20752956,20753009,-,3-hydroxyisobutyryl-CoA hydrolase-like protein (AHRD V3.3 *** G7L901_MEDTR)                ,-0.323566381,1.082426092,-1.906582062,0.659274715,-1.10775828,0.510442472,-2.131039104,-0.884947069,0.258265911,-0.569809134,-0.661755003,-0.84548623,0.596317652,0.782661053,0.387814569,0.279216315,1.32714254,1.405078102,1.168301475,-0.025997634
Solyc05g018490.3,8,SL3.0ch05,22025040,22025139,-,"Copper ion-binding ""protein,"" putative (AHRD V3.3 *** G7JBR2_MEDTR)               ",-0.29860811,0.777862718,-2.084716017,-0.691633259,-0.91139485,0.498763773,-1.739702076,-0.707504727,1.967945463,0.837716219,0.610032447,-1.133371781,-0.722458127,0.795492076,0.823226633,0.427649235,0.067054248,-0.232307257,1.078809137,0.637144256
Solyc05g018610.2,8,SL3.0ch05,22517183,22517331,-,DnaJ-like protein (AHRD V3.3 *** Q8VZB6_ARATH)                 ,0.389099664,0.555604643,-2.217427256,0.549001758,-0.53080315,-0.020626425,-2.312218704,0.231586995,1.135354717,0.022453268,-0.904055324,0.120180674,-0.924975301,-0.20919144,1.270102371,1.884767534,0.505889936,-0.106994147,0.398970515,0.163279674
Solyc05g018730.3,6,SL3.0ch05,22909361,22909570,-,calcium uniporter-like protein (DUF607) (AHRD V3.3 --* AT1G09575.2)               ,-0.388402732,1.339024972,1.793982888,1.87415182,0.397120224,-0.50448969,0.654651184,0.733976168,-0.354151084,0.18544607,1.043390426,-1.007411441,0.790378622,-0.350148264,-0.41330342,-1.040879122,-1.247105701,-1.068613543,-1.139028834,-1.298588544
Solyc05g018750.3,8,SL3.0ch05,23549359,23550747,+,Cell wall protein AWA1 isoform 1 (AHRD V3.3 *** A0A061DLI6_THECC)             ,-0.128102435,-0.185577186,-1.994311945,0.082359706,-0.46896195,0.964720778,-1.325469852,-0.613315218,0.829121111,0.782140766,-0.685342745,-1.387984646,-0.185790187,1.266464423,0.960749372,-0.361092156,-1.105169182,0.502753562,1.809435179,1.243372604
Solyc05g018920.1,1,SL3.0ch05,24601013,24601085,-,"Kinase, putative (AHRD V3.3 *-* B9SF98_RICCO)                 ",1.979981321,-0.426473351,-0.426473351,-0.426473351,2.227362825,-0.426473351,-0.426473351,-0.33661059,2.858511589,-0.385205623,-0.426473351,-0.426473351,-0.426473351,-0.426473351,-0.373412605,-0.426473351,-0.426473351,-0.426473351,-0.426473351,-0.426473351
Solyc05g019980.2,0,SL3.0ch05,24873465,24873960,-,trichome birefringence-like protein (DUF828) (AHRD V3.3 *-* AT3G06080.2)               ,-0.024115792,0.23686137,0.369640587,0.401949289,0.564769445,-0.341262055,0.398554351,0.329409708,3.017303936,1.85888871,0.547648043,-0.824354044,-0.756773564,-0.805143145,-0.884997933,-0.821871732,-0.884997933,-0.611513376,-0.884997933,-0.884997933
Solyc05g023760.3,6,SL3.0ch05,29288433,29289267,+,Receptor like protein kinase SOL2 (AHRD V3.3 *** F8WS95_SOLPE)              ,1.244790976,2.39751616,0.061436481,1.350092113,1.786657603,0.15654595,-0.204300031,-0.469858034,0.591288767,0.108595262,0.219192491,-1.062370221,-0.095257881,-0.329947444,-0.646066889,-0.841474708,-1.109069541,-0.850661253,-1.144037958,-1.163071842
Solyc05g023763.1,6,SL3.0ch05,29306106,29306232,-,coiled-coil protein (AHRD V3.3 *-* AT5G23700.3)                 ,1.444018205,1.578594624,1.007413672,0.123958166,1.678215536,0.438568193,0.775427429,-0.143121403,-0.426724935,0.064934425,0.195351371,-0.638360599,1.186333275,-0.332904402,-0.832295111,-0.767817282,-1.396487549,-0.989643659,-1.522008654,-1.443451303
Solyc05g023820.3,8,SL3.0ch05,29369322,29369942,+,LOW QUALITY:Sterile alpha motif (SAM) domain-containing protein (AHRD V3.3 *** AT3G48800.1)            ,-0.066347943,-0.66022856,-1.425539733,-1.493513864,-0.665196831,0.218658734,-1.167198335,-1.350994349,0.492486079,0.414364089,0.18254377,0.347372816,-0.972759424,0.759913567,0.759687915,-0.121595323,-0.132681548,1.063151839,1.409312225,2.408564877
Solyc05g024290.3,8,SL3.0ch05,31028124,31028485,-,Protein kinase superfamily protein (AHRD V3.3 *** AT5G13160.1)               ,0.180002649,-0.75500292,-1.640032929,-1.702665842,0.490427933,0.622501134,-0.71765443,-0.824639046,0.89480874,0.833360395,0.725385959,-1.078114746,-1.144690024,0.425565481,0.883269662,-0.262338992,-0.675337156,0.361922125,1.96676324,1.416468765
Solyc05g024415.1,5,SL3.0ch05,31657729,31658888,+,Galactose oxidase/kelch repeat protein (AHRD V3.3 *** G7IH11_MEDTR)               ,1.455854123,-0.169522324,-1.519525234,-1.145602303,2.448393929,-0.635001706,-1.298716727,-0.980769161,1.382948285,-0.404657837,-0.88264367,-0.080077107,0.971239997,0.745245623,0.023660378,0.72158326,0.197414765,-0.266714866,-0.151951323,-0.411158101
Solyc05g025905.1,6,SL3.0ch05,37903696,37903711,+,"Starch ""synthase,"" chloroplastic/amyloplastic (AHRD V3.3 *-* K4BBV6_SOLLC)                ",-0.706496584,0.385233179,-0.700022671,1.544808363,-0.501527337,0.102496489,-0.077413474,1.15504079,0.661657512,1.322304216,1.423013749,0.367149222,0.561345773,0.884829285,0.109717373,-0.916353297,-2.036090593,-0.998626675,-1.062324572,-1.518740747
Solyc05g026180.2,6,SL3.0ch05,40035049,40035467,+,NAC domain protein (AHRD V3.3 *** S5R947_9ROSA)                ,1.859215535,2.52412143,0.333468086,0.305174117,0.821802793,1.177331481,0.645625819,-0.557376981,0.468192751,0.152593715,-0.107613057,-0.863728721,-0.66506792,-0.670899386,-0.433840177,-0.872915301,-0.784083257,-0.993965684,-1.177669155,-1.160366089
Solyc05g026373.1,1,SL3.0ch05,41060414,41060473,-,K(+) efflux antiporter (AHRD V3.3 *-* A0A0K9NUN8_ZOSMR)                ,0.706759825,0.187199682,0.834742532,0.691684492,0.029975519,-0.609307426,-1.020724402,-1.157982542,0.056020067,-0.538227509,-0.326701711,-1.157982542,-0.854989198,-1.157982542,-1.157982542,-0.433251922,0.747520423,2.425285739,1.441218657,1.294725403
Solyc05g026540.3,8,SL3.0ch05,41745996,41746604,+,Transmembrane protein (AHRD V3.3 *** A0A0B0N2J4_GOSAR)                 ,0.397095587,1.529340904,-1.969424868,0.078678564,-0.592348379,0.226072561,-2.044051875,-0.566767226,1.562488609,0.040249571,-1.120821408,-0.798760033,0.240218024,0.170696312,0.891178074,-0.031618135,-0.65084019,0.41873673,1.576360427,0.64351675
Solyc05g032620.1,6,SL3.0ch05,46878005,46878205,+,LOW QUALITY:multimeric translocon complex in the outer envelope membrane 132 (AHRD V3.3 --* AT2G16640.3)         ,1.283665357,2.260136376,0.333969547,1.675934296,0.364167886,1.007831404,-0.420727604,0.451411214,-0.136350552,0.256446732,-1.1964893,-0.207443171,0.46196086,0.275249566,-1.009408537,-0.809802916,-1.146028678,-1.191098262,-1.145148722,-1.108275497
Solyc05g032760.3,0,SL3.0ch05,45131902,45132453,+,PHD finger alfin-like protein (AHRD V3.3 *-* A0A072VES1_MEDTR)               ,1.05252565,0.090180502,0.194422218,0.646008002,2.256337955,-0.328182728,0.318707934,-0.260900387,0.988415464,0.763733495,2.098223235,-1.02420019,-0.962404104,-0.859720575,-1.020686248,-0.655313943,-1.205329,-0.677627898,-0.697088948,-0.717100436
Solyc05g032880.3,8,SL3.0ch05,43909606,43909926,-,50S ribosomal protein L9 (AHRD V3.3 *** A0A0B2PT62_GLYSO)               ,0.997748418,0.843613799,-1.618702835,0.569879004,0.245403316,-0.624129878,-1.757999344,-1.448473272,0.136496206,-0.414400552,-0.681388682,-1.355203892,0.001549305,0.816746714,0.392613804,0.47287782,-0.674696147,1.085810732,1.540408401,1.471847084
Solyc05g040055.1,0,SL3.0ch05,49876199,49876261,-,disease resistance protein (TIR-NBS-LRR class) (AHRD V3.3 --* AT1G27180.8)              ,0.347298234,-0.280868509,-0.005132735,0.550929129,1.693976432,1.034072871,-0.063991471,-0.008810052,2.835643024,0.545594238,0.261468664,-0.636673183,-0.652771107,-0.965859789,-0.692398935,-1.571896857,-1.444355382,-0.227361291,-0.225006856,-0.493856426
Solyc05g041390.1,6,SL3.0ch05,52249859,52250275,-,"LOW ""QUALITY:TRAM,"" LAG1 and CLN8 (TLC) lipid-sensing domain containing protein (AHRD V3.3 -** AT4G10360.3)         ",0.521939622,0.20100132,-0.11165179,2.806791576,0.662891931,0.295154467,1.061051143,0.071989118,0.340863202,0.776819343,0.970187984,-0.183406986,-0.37484233,-0.85827649,-0.290314921,-0.962900039,-0.680867799,-1.308245445,-1.289668215,-1.648515691
Solyc05g042055.1,8,SL3.0ch05,55408977,55409449,-,Nodulin MtN21 /EamA-like transporter family protein (AHRD V3.3 *-* AT2G05755.1)             ,-0.069086885,1.614780044,-1.806054595,0.859944683,-1.527072977,1.538381512,-1.408363245,-1.00439389,0.200055158,0.054229028,-1.487101616,-0.195666573,-0.298675625,0.25654461,1.185112182,0.702249352,-0.333634913,0.300100719,0.976218812,0.44243422
Solyc05g042122.1,7,SL3.0ch05,55836571,55836581,-,LOW QUALITY:DUF4283 domain protein (AHRD V3.3 *-* G8A1X8_MEDTR)               ,-0.770867712,-0.788232871,-1.149299822,1.228839557,-1.216293496,0.077990651,-0.932692932,-0.617269449,-0.159491014,1.75292427,0.989615301,-1.122481487,-0.17731906,0.061260061,0.143288615,-0.65077487,-0.988731197,1.130810728,1.767714172,1.421010554
Solyc05g043353.1,8,SL3.0ch05,56877052,56877736,+,"Centromere/kinetochore protein ""(ZW10),"" putative (AHRD V3.3 *** A0A061DLQ5_THECC)               ",-0.451068795,-0.121468091,-1.891122821,-0.549807146,-0.618422704,1.271525106,-1.316079343,-0.886880739,1.79418669,0.701038468,0.379752369,-1.157058138,-0.650781719,0.27244282,0.464645943,-0.092008102,-0.629383868,0.753677312,1.99099584,0.735816919
Solyc05g044480.3,6,SL3.0ch05,57428234,57428398,-,RNA helicase DEAH-box16                    ,0.148218228,1.796944181,-0.663022677,1.827659682,-0.362994992,0.8992229,-0.345668594,0.692309335,1.705415037,1.141085829,-0.001451946,-0.830676131,-0.29950629,0.111228164,-0.24836651,-1.091361682,-1.384524716,-0.833279615,-1.188576113,-1.072654088
Solyc05g046000.3,9,SL3.0ch05,58886621,58887187,+,Peroxidase (AHRD V3.3 *** K4C0T3_SOLLC)                  ,1.997235243,-0.418189103,-0.418189103,-0.41009759,2.452141675,-0.418189103,-0.418189103,-0.418189103,2.65174632,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103,-0.418189103
Solyc05g046330.3,6,SL3.0ch05,59425189,59425313,-,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (AHRD V3.3 *** A0A0B2PTB3_GLYSO)               ,0.906648814,2.475923336,-1.447528267,1.412595391,0.599985043,0.412923801,-1.588108262,-1.094055498,0.458550639,-0.102825757,-0.717555963,0.190629257,0.807759312,0.510754697,0.426962863,-0.273181066,-1.358721266,-0.44311464,-0.709777565,-0.467864869
Solyc05g047440.1,1,SL3.0ch05,59743133,59743396,-,LOW QUALITY:Ycf1 protein (AHRD V3.3 *-* ATCG01130.1)                ,1.826143613,-0.779030063,-0.302810685,-0.917311186,1.251007794,-0.782477802,-0.560772833,-0.823426656,2.233702128,-0.028592173,-0.287959249,-0.695519637,-0.531070896,-0.58497954,-0.882291394,-0.880014585,-0.035336955,0.786914701,1.895022563,0.098802857
Solyc05g047670.1,1,SL3.0ch05,60010209,60010440,+,Protein Ycf2 (AHRD V3.3 *-* YCF2_SOLLC)                 ,2.012527505,-0.608953089,0.824630795,-0.50335225,2.188043018,-0.608953089,-0.608953089,-0.456468639,1.104597081,-0.608953089,-0.608953089,-0.608953089,-0.608953089,-0.608953089,-0.608953089,-0.608953089,-0.608953089,0.05234649,2.085113067,-0.608953089
Solyc05g047700.2,6,SL3.0ch05,60036072,60039871,+,NBS-LRR resistance protein-like protein (AHRD V3.3 *-* A1Y9R1_SOLLC)               ,0.499336965,1.94189997,-0.536571286,0.102301302,0.856350635,1.474191604,0.126556823,0.284628707,1.131410227,1.8520028,-0.096016751,-1.454691949,-0.860585704,-0.146524814,-0.211769955,-0.915159483,-1.034448458,-0.860534616,-0.887841712,-1.264534304
Solyc05g048750.3,8,SL3.0ch05,60197034,60197875,-,coiled-coil protein (AHRD V3.3 *-* AT2G45520.1)                 ,0.307337584,-0.378035504,-1.86979538,-0.738303568,0.003277866,0.32819008,-1.54925986,-1.063836355,0.142803445,0.212230469,-0.022898423,-1.004311852,-0.0236892,2.286857928,1.270947005,-0.231643423,-0.84608521,0.924718428,1.159692826,1.091803146
Solyc05g048850.3,1,SL3.0ch05,60429477,60429646,-,RNA helicase DEAD18                    ,0.521107105,1.137805694,-1.460029239,-0.198019753,0.431309809,0.284279065,-1.457942339,-0.929415633,0.727913279,0.751738319,-0.341562348,-1.773695923,-1.256337665,-0.539505254,-0.387785908,0.022150648,0.215373447,0.816023537,1.793731465,1.642861694
Solyc05g049990.3,6,SL3.0ch05,60698867,60699525,+,Heavy metal transport/detoxification superfamily protein (AHRD V3.3 *** A0A072TW71_MEDTR)              ,0.614768843,-0.875843542,-0.830675482,-0.731377836,2.65190744,0.544769452,0.365217388,0.000755894,0.93256518,0.52614229,0.411426507,0.51440683,0.192913987,0.268777331,1.206998994,-0.664293623,-1.261544565,-1.255168891,-1.335189145,-1.276557052
Solyc05g050000.3,8,SL3.0ch05,60706017,60707049,-,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein (AHRD V3.3 *** AT5G51130.1)               ,0.485849862,0.277271417,-1.912120357,0.339048715,-0.527513737,-0.028646007,-1.98680768,-0.862210608,1.209478664,0.760940021,-0.552175896,-1.202373288,-0.490945741,-0.043399299,0.036380499,0.116529763,-0.086310076,1.194479834,1.405189424,1.867334489
Solyc05g050120.3,5,SL3.0ch05,60959429,60959825,+,cytosolic NADP-malic enzyme                    ,0.149950062,-0.883569821,-0.904927489,-1.441795134,1.033018261,0.79742223,-0.091834881,-1.326531243,0.401655037,0.483625914,-0.423364308,2.078174676,1.398507924,0.767871801,1.466261548,0.037442584,-1.136218958,-0.770710675,-0.908086577,-0.726890952
Solyc05g050200.3,8,SL3.0ch05,61100707,61100814,+,Eukaryotic translation initiation factor 1A (AHRD V3.3 *** IF1A_ONOVI)              ,0.934567997,0.578107035,-2.365990353,-0.568142579,1.771263461,1.383965589,-1.717852862,-0.474063064,0.116006273,-0.830239997,-0.383199189,-0.185466098,-0.740521161,-0.094006918,0.575153637,1.588261555,0.006712245,0.205710576,0.478218656,-0.278484803
Solyc05g050230.3,8,SL3.0ch05,61133565,61134101,+,Ubiquitin conjugating enzyme E2 (AHRD V3.3 *** A5YVL3_ADICA)               ,0.674656618,-1.098793578,-1.73746169,-0.915771923,1.491203492,-0.013937137,-1.499417238,-0.258757799,-0.928831847,-0.52900379,-0.853130123,0.020563245,-0.156218869,0.210892985,0.80365701,2.178401778,1.292082865,0.674329692,0.69521027,-0.049673959
Solyc05g050420.1,9,SL3.0ch05,61454258,61454377,+,LOW QUALITY:Disease resistance protein (AHRD V3.3 *-* Q9SBC3_SOLLC)               ,1.760210405,-0.360944584,-0.415410207,-0.415410207,2.274891942,-0.415410207,-0.415410207,-0.415410207,2.972405549,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207,-0.415410207
Solyc05g050520.3,7,SL3.0ch05,61523917,61524473,+,NC domain-containing protein-like protein (AHRD V3.3 *** AT4G00905.1)               ,0.998914343,-0.986862339,-0.516728983,-0.353362351,2.591635506,-0.837654496,-0.102203594,-0.776841282,2.23418546,-0.703027911,1.059971034,-1.178776217,-0.727994913,0.244090937,-0.289023346,-0.188210743,-0.855380893,0.405922714,0.000875077,-0.019528002
Solyc05g050600.3,8,SL3.0ch05,61612939,61613378,+,dynamin-like protein (AHRD V3.3 *** AT5G42080.4)                 ,0.082482223,1.155219966,-1.994739362,-0.500226732,0.112633759,1.595712044,-1.879747128,-1.660639113,-0.154054575,-0.256214267,-0.258287458,-1.027577688,0.529068517,0.255007777,0.072277975,0.716839804,0.246187817,0.64694209,1.568810056,0.750304295
Solyc05g050680.3,8,SL3.0ch05,61656376,61656816,-,Casein kinase II subunit beta (AHRD V3.3 *** M1A9X4_SOLTU)              ,0.727175996,0.357979824,-2.246655163,-0.345701832,-0.363748975,-0.056528817,-2.091874087,-0.390174235,0.586477682,-0.068943409,-0.837326836,-0.198913822,-0.611435341,-0.234993369,0.395292111,1.582098712,0.834699988,-0.074711212,1.419128233,1.618154554
Solyc05g050850.3,5,SL3.0ch05,61919855,61922057,-,"Bifunctional ""6(G)-fructosyltransferase/2,1-fructan:2,1-fructan"" 1-fructosyltransferase (AHRD V3.3 --* GFT_ALLCE)                ",1.677344988,-0.30605197,-0.994614315,-0.133569392,2.558617793,0.184116473,-0.988312464,-0.875693237,0.22158991,0.187094035,-0.415978726,-0.351755638,0.942697095,1.186422314,0.733843072,0.443128946,-1.135761123,-0.641781036,-1.03905209,-1.252284633
Solyc05g050900.3,6,SL3.0ch05,61979688,61980522,+,Spindle and kinetochore-associated protein 1 homolog (AHRD V3.3 *** SKA1_ARATH)             ,1.275145646,2.149135865,-0.264652817,2.296031582,0.798453375,0.398026078,-0.674825815,-0.16794883,-0.010473446,-0.396200872,-0.878878003,-0.152082044,0.420274365,0.451468255,-0.122095329,-0.37554426,-1.152859143,-1.113872612,-1.27166241,-1.207439583
Solyc05g050910.3,8,SL3.0ch05,61982841,61983552,-,Flavin-containing monooxygenase (AHRD V3.3 *** K4C1C3_SOLLC)                 ,1.26274889,-0.477657632,-1.736267132,-0.924306012,0.74213231,0.107873802,-1.551245889,-0.900537055,2.44884078,0.843062563,0.278728242,-1.094208234,-0.207849389,1.151549757,0.20255059,0.699372951,-0.309490466,-0.1239634,0.269144071,-0.680478748
Solyc05g050920.3,6,SL3.0ch05,61988728,61989664,-,Flavin-containing monooxygenase (AHRD V3.3 *** K4C1C4_SOLLC)                 ,-0.24072976,1.431678978,-0.665485818,0.74105534,-0.507117826,0.051156945,-0.047630787,0.977282462,0.665756811,0.558127306,1.673213233,0.128067136,0.382654241,0.83220438,0.338613292,0.323566462,-1.592224672,-1.739443735,-1.735038594,-1.575705394
Solyc05g050930.2,7,SL3.0ch05,62010098,62011516,+,LOW QUALITY:DUF641 family protein (DUF641) (AHRD V3.3 *** AT3G60680.1)              ,-0.717702043,-0.940417436,-1.423599499,-0.748382071,-0.846727662,-0.853642589,-1.058660965,-1.300527103,0.428780427,0.205614928,-0.036397556,0.913407648,-0.70173209,0.785371001,1.825570885,0.159492708,0.295739754,1.365172646,1.94402376,0.704615257
Solyc05g051040.3,8,SL3.0ch05,62081195,62081924,-,RING/U-box superfamily protein (AHRD V3.3 *** AT3G61180.1)                ,-0.25562115,0.861030693,-1.974368595,-1.103705365,-0.444064024,0.993330702,-1.599782636,-0.628389045,1.026022615,0.428375076,-0.755794681,-0.622347467,-0.392685128,0.193190179,0.345727896,0.269403936,-0.736769839,1.025397336,1.890773792,1.480275703
Solyc05g051220.3,9,SL3.0ch05,62336008,62337017,-,Potassium channel TORK1 (AHRD V3.3 *** Q5NT78_TOBAC)                ,1.875467026,0.076723774,-0.511155251,-0.35357263,2.47084159,0.057804465,-0.662773262,-0.906335584,2.036872935,-0.822471686,-0.850918227,-0.599689018,-0.436347508,-0.885862429,-0.882382617,0.221922246,0.646140764,-0.740640781,0.195665984,0.070710209
